Order #,Supplier,Date Added,Invoice Number,Metal Type,Qty,Weight,Price
59691,Crown Findings,17/07/2024,0,14KT,1,0.0 g.,$96.44
59673,,17/07/2024,0,14KT,2,6.89 g.,
59668,,17/07/2024,0,14KT,1,3.67 g.,
59475,,17/07/2024,0,14KT,2,12.83 g.,
59678,,17/07/2024,0,14KT,1,2.56 g.,
59612,,17/07/2024,0,14KT,1,2.53 g.,
59612,,17/07/2024,0,14KT,1,5.39 g.,
59670,,17/07/2024,0,14KT,1,3.03 g.,
59671,,17/07/2024,0,14KT,1,7.09 g.,
59672,,17/07/2024,0,14KT,1,3.16 g.,
59674,,17/07/2024,0,14KT,1,2.43 g.,
59676,,17/07/2024,0,14KT,1,3.0 g.,
59675,,17/07/2024,0,18KT,1,3.95 g.,
59631,,17/07/2024,0,18KT,1,4.29 g.,
59027,,17/07/2024,0,Platinum,2,11.56 g.,
59682,,17/07/2024,0,18KT,1,3.58 g.,
59683,,17/07/2024,0,18KT,1,4.49 g.,
59687,,17/07/2024,0,18KT,1,7.76 g.,
59633,,17/07/2024,0,18KT,1,2.71 g.,
59633,,17/07/2024,0,18KT,1,4.41 g.,
59689,,17/07/2024,0,14KT,1,4.17 g.,
59679,,17/07/2024,0,14KT,1,5.47 g.,
59298,,17/07/2024,0,14KT,1,1.78 g.,
59684,,17/07/2024,0,14KT,1,1.69 g.,
59692,,17/07/2024,0,14KT,1,5.78 g.,
59680,,17/07/2024,0,14KT,1,5.84 g.,
59690,,17/07/2024,0,14KT,1,2.33 g.,
59677,,17/07/2024,0,14KT,1,2.83 g.,
59693,,17/07/2024,0,14KT,1,2.54 g.,
59644,,17/07/2024,0,14KT,1,5.42 g.,
59688,,17/07/2024,0,14KT,1,5.49 g.,
59653,Junet,17/07/2024,0,14KT,1,15.0 g.,$558.00
59660,junet,17/07/2024,0,14KT,1,15.6 g.,$580.32
59623,unique settings,17/07/2024,0,14KT,1,6.2 g.,$262.14
59688,Crown,17/07/2024,0,14KT,1,0.0 g.,$35.29
59677,Crown,17/07/2024,0,14KT,1,0.0 g.,$34.80
59683,Crown,17/07/2024,0,18KT,1,0.0 g.,$63.52
59708,Crown,17/07/2024,0,14KT,1,0.0 g.,$50.52
59637,,17/07/2024,0,14KT,1,3.19 g.,
59698,,17/07/2024,0,14KT,1,4.05 g.,
59699,,17/07/2024,0,14KT,1,2.74 g.,
59701,,17/07/2024,0,14KT,1,2.34 g.,
59703,,17/07/2024,0,14KT,1,2.76 g.,
59704,,17/07/2024,0,14KT,2,5.43 g.,
59700,,17/07/2024,0,Platinum,1,7.25 g.,
59685,,17/07/2024,0,14KT,1,3.65 g.,
59673,,17/07/2024,0,14KT,2,6.94 g.,
59625,Crown,17/07/2024,0,14KT,1,0.0 g.,$60.66
59705,,17/07/2024,0,14KT,2,5.21 g.,
59696,,17/07/2024,0,14KT,1,4.42 g.,
59706,,17/07/2024,0,14KT,1,2.42 g.,
59686,,17/07/2024,0,14KT,1,3.2 g.,
59705,,17/07/2024,0,14KT,1,3.15 g.,
59694,,17/07/2024,0,14KT,3,11.7 g.,
59710,,17/07/2024,0,14KT,1,3.62 g.,
59702,,17/07/2024,0,14KT,1,6.57 g.,
59460,,17/07/2024,0,14KT,1,2.44 g.,
59716,Crown,17/07/2024,0,14KT,1,0.0 g.,$58.04
58763,Yellow Rose,17/07/2024,0,Platinum,1,2.61 g.,$326.00
59581,,17/07/2024,0,14KT,1,5.44 g.,
59721,,17/07/2024,0,18KT,1,3.48 g.,
59645,,17/07/2024,0,14KT,1,1.95 g.,
59719,,17/07/2024,0,14KT,1,3.58 g.,
59712,,17/07/2024,0,14KT,1,3.83 g.,
59588,,17/07/2024,0,14KT,1,4.02 g.,
59718,,17/07/2024,0,14KT,1,4.08 g.,
59717,,17/07/2024,0,14KT,1,3.62 g.,
59711,,17/07/2024,0,14KT,2,6.33 g.,
59298,,17/07/2024,0,14KT,1,1.78 g.,
59695,,17/07/2024,0,14KT,1,2.25 g.,
59720,,17/07/2024,0,14KT,1,4.12 g.,
59298,,17/07/2024,0,14KT,1,5.26 g.,
59513,,17/07/2024,0,14KT,1,2.74 g.,
59699,Crown,17/07/2024,0,14KT,1,0.0 g.,$91.12
59710,Crown,17/07/2024,0,14KT,1,0.0 g.,$37.33
59705,,17/07/2024,0,18KT,1,4.07 g.,
59727,,17/07/2024,0,14KT,1,3.31 g.,
59637,,17/07/2024,0,14KT,1,3.13 g.,
59715,,17/07/2024,0,14KT,1,2.85 g.,
59725,,17/07/2024,0,14KT,1,5.18 g.,
59694,,17/07/2024,0,14KT,3,11.78 g.,
59723,,17/07/2024,0,14KT,1,4.03 g.,
59705,,17/07/2024,0,14KT,2,6.94 g.,
59724,,17/07/2024,0,14KT,1,4.01 g.,
59302,,17/07/2024,0,14KT,2,9.4 g.,
59713,,17/07/2024,0,Platinum,1,6.23 g.,
59722,,17/07/2024,0,Platinum,1,3.96 g.,
59729,Crown,17/07/2024,0,14KT,1,0.0 g.,$96.20
59460,yellow Rose,17/07/2024,0,14KT,1,0.53 g.,$53.00
59728,,17/07/2024,0,14KT,1,3.44 g.,
59582,,17/07/2024,0,14KT,1,2.98 g.,
59729,,17/07/2024,0,18KT,1,5.52 g.,
59732,,17/07/2024,0,14KT,1,2.46 g.,
59737,,17/07/2024,0,14KT,1,4.64 g.,
59734,,17/07/2024,0,14KT,1,3.13 g.,
59735,,17/07/2024,0,14KT,1,3.29 g.,
59739,,17/07/2024,0,Platinum,1,4.71 g.,
57415,Nurco,17/07/2024,0,14KT,1,14.3 g.,$574.15
59730,Ross Metal,17/07/2024,0,14KT,1,0.0 g.,$89.35
59742,,17/07/2024,0,14KT,1,4.26 g.,
59258,,17/07/2024,0,18KT,1,3.18 g.,
59740,,17/07/2024,0,18KT,2,6.48 g.,
59744,,17/07/2024,0,14KT,1,3.76 g.,
59744,,17/07/2024,0,14KT,2,10.02 g.,
59731,,17/07/2024,0,14KT,1,2.14 g.,
59728,,17/07/2024,0,14KT,1,3.36 g.,
59756,,17/07/2024,0,18KT,1,3.4 g.,
59752,,17/07/2024,0,14KT,1,3.09 g.,
59753,,17/07/2024,0,14KT,1,4.6 g.,
59751,,17/07/2024,0,18KT,1,8.1 g.,
59749,,17/07/2024,0,14KT,1,10.83 g.,
59750,,17/07/2024,0,18KT,1,3.99 g.,
59755,,17/07/2024,0,14KT,2,9.65 g.,
59681,Nurco casting,17/07/2024,0,14KT,1,14.3 g.,$574.15
59776,Crown,17/07/2024,0,14KT,1,0.0 g.,$72.42
59754,,17/07/2024,0,Platinum,1,9.79 g.,
59772,,17/07/2024,0,18KT,1,2.75 g.,
59760,,17/07/2024,0,18KT,1,2.83 g.,
59764,,17/07/2024,0,18KT,1,2.1 g.,
59763,,17/07/2024,0,18KT,1,2.55 g.,
59780,,17/07/2024,0,14KT,1,3.69 g.,
59766,,17/07/2024,0,14KT,1,8.0 g.,
59777,,17/07/2024,0,14KT,1,2.63 g.,
59762,,17/07/2024,0,14KT,1,5.11 g.,
59581,,17/07/2024,0,14KT,1,5.64 g.,
59779,,17/07/2024,0,14KT,1,4.43 g.,
59775,,17/07/2024,0,14KT,1,1.85 g.,
59778,,17/07/2024,0,14KT,1,3.68 g.,
59733,,17/07/2024,0,14KT,1,3.39 g.,
59767,,17/07/2024,0,14KT,1,3.71 g.,
59774,,17/07/2024,0,14KT,1,4.09 g.,
59758,,17/07/2024,0,14KT,1,2.16 g.,
59781,,17/07/2024,0,14KT,1,5.77 g.,
59770,,17/07/2024,0,14KT,1,2.62 g.,
59757,,17/07/2024,0,14KT,1,4.2 g.,
59750,Crown,17/07/2024,0,14KT,1,0.0 g.,$35.06
59738,Junet,17/07/2024,0,14KT,1,15.2 g.,$567.87
59747,,17/07/2024,0,14KT,1,2.89 g.,
59773,,17/07/2024,0,Platinum,1,2.86 g.,
59784,,17/07/2024,0,14KT,1,3.18 g.,
59788,,17/07/2024,0,14KT,1,4.39 g.,
59452,,17/07/2024,0,14KT,2,8.67 g.,
59795,,17/07/2024,0,14KT,1,1.93 g.,
58782,,17/07/2024,0,14KT,1,2.98 g.,
59792,,17/07/2024,0,14KT,1,4.03 g.,
59797,,17/07/2024,0,14KT,1,4.97 g.,
59796,,17/07/2024,0,14KT,1,5.02 g.,
59790,,17/07/2024,0,14KT,1,3.79 g.,
59633,,17/07/2024,0,18KT,1,1.27 g.,
59789,,17/07/2024,0,18KT,1,9.41 g.,
59633,,17/07/2024,0,18KT,2,7.63 g.,
59793,,17/07/2024,0,18KT,1,6.29 g.,
59667,,17/07/2024,0,Platinum,1,9.2 g.,
59786,,17/07/2024,0,Platinum,1,6.68 g.,
58653,,17/07/2024,0,Platinum,1,5.11 g.,
59667,,17/07/2024,0,Platinum,1,4.0 g.,
59815,Crown,17/07/2024,0,14KT,1,0.0 g.,$39.14
59821,Crown,17/07/2024,0,14KT,1,0.0 g.,$67.90
59186,Junet,17/07/2024,0,14KT,1,12.4 g.,$465.00
59810,,17/07/2024,0,18KT,1,3.13 g.,
59809,,17/07/2024,0,18KT,1,9.8 g.,
59816,,17/07/2024,0,18KT,1,5.13 g.,
59799,,17/07/2024,0,18KT,1,2.79 g.,
59807,,17/07/2024,0,18KT,1,6.62 g.,
59812,,17/07/2024,0,18KT,1,2.44 g.,
59811,,17/07/2024,0,14KT,1,3.31 g.,
59596,,17/07/2024,0,14KT,1,2.96 g.,
59735,,17/07/2024,0,14KT,1,7.85 g.,
59800,,17/07/2024,0,14KT,1,2.55 g.,
59802,,17/07/2024,0,14KT,1,2.54 g.,
59804,,17/07/2024,0,14KT,1,3.27 g.,
59805,,17/07/2024,0,14KT,1,2.52 g.,
59814,,17/07/2024,0,14KT,1,2.57 g.,
59806,,17/07/2024,0,14KT,1,5.44 g.,
59805,,17/07/2024,0,14KT,1,2.61 g.,
59813,,17/07/2024,0,14KT,1,5.58 g.,
59805,Yellow Rose,17/07/2024,0,14KT,1,0.5 g.,$35.00
59829,,17/07/2024,0,14KT,1,3.84 g.,
58782,,17/07/2024,0,14KT,1,3.2 g.,
59827,,17/07/2024,0,14KT,1,2.26 g.,
59828,,17/07/2024,0,14KT,1,3.51 g.,
58782,,17/07/2024,0,14KT,1,6.52 g.,
59828,,17/07/2024,0,14KT,1,2.45 g.,
59819,,17/07/2024,0,14KT,1,2.77 g.,
59814,,17/07/2024,0,14KT,1,2.65 g.,
59736,,17/07/2024,0,14KT,1,2.07 g.,
59841,Crown,17/07/2024,0,Platinum,1,0.0 g.,$163.96
59612,,17/07/2024,0,14KT,1,4.02 g.,
59822,,17/07/2024,0,18KT,1,9.58 g.,
59825,,17/07/2024,0,Platinum,1,2.83 g.,
59842,,17/07/2024,0,14KT,1,4.46 g.,
59808,,17/07/2024,0,18KT,1,2.53 g.,
59833,,17/07/2024,0,14KT,1,2.72 g.,
59835,,17/07/2024,0,14KT,1,3.45 g.,
59832,,17/07/2024,0,14KT,1,2.39 g.,
59771,,17/07/2024,0,18KT,1,3.26 g.,
59667,,17/07/2024,0,Platinum,1,13.56 g.,
59834,,17/07/2024,0,14KT,1,2.68 g.,
59841,,17/07/2024,0,18KT,1,3.73 g.,
59852,Crown,17/07/2024,0,14KT,1,0.75 g.,$73.77
59850,,17/07/2024,0,14KT,1,2.93 g.,
59849,,17/07/2024,0,14KT,1,2.54 g.,
59668,,17/07/2024,0,14KT,1,3.32 g.,
59854,,17/07/2024,0,14KT,1,2.89 g.,
59846,,17/07/2024,0,14KT,1,4.84 g.,
59855,,17/07/2024,0,14KT,1,5.39 g.,
59847,,17/07/2024,0,14KT,1,8.5 g.,
59848,,17/07/2024,0,14KT,1,3.41 g.,
59499,,17/07/2024,0,18KT,1,4.01 g.,
59853,,17/07/2024,0,18KT,1,5.8 g.,
59845,,17/07/2024,0,18KT,1,3.35 g.,
59782,H & I,17/07/2024,0,14KT,1,21.4 g.,$877.00
59671,,17/07/2024,0,Platinum,1,12.73 g.,
59863,,17/07/2024,0,18KT,1,2.81 g.,
59859,,17/07/2024,0,14KT,1,2.37 g.,
59858,,17/07/2024,0,14KT,1,11.5 g.,
59862,,17/07/2024,0,14KT,1,2.78 g.,
59866,,17/07/2024,0,14KT,1,3.18 g.,
59856,,17/07/2024,0,Platinum,1,7.15 g.,
59878,,17/07/2024,0,14KT,1,2.91 g.,
59871,,17/07/2024,0,14KT,1,4.25 g.,
59880,,17/07/2024,0,18KT,1,4.65 g.,
59868,,17/07/2024,0,18KT,1,3.33 g.,
59874,,17/07/2024,0,14KT,1,3.13 g.,
59877,,17/07/2024,0,14KT,1,4.18 g.,
59872,,17/07/2024,0,14KT,1,4.1 g.,
59840,,17/07/2024,0,14KT,1,2.98 g.,
59844,H & I,17/07/2024,0,14KT,1,12.9 g.,$535.00
59748,A. Sengul,17/07/2024,0,14KT,1,21.9 g.,$807.02
59762,A. Sengul,17/07/2024,0,14KT,1,11.7 g.,$431.15
59885,Ross Metals,17/07/2024,0,14KT,1,0.0 g.,$117.70
59860,,17/07/2024,0,Platinum,1,5.45 g.,
59867,,17/07/2024,0,Platinum,1,5.02 g.,
59680,,17/07/2024,0,14KT,1,4.7 g.,
59866,,17/07/2024,0,14KT,1,2.96 g.,
59843,,17/07/2024,0,Platinum,1,8.16 g.,
59882,,17/07/2024,0,14KT,1,3.01 g.,
59873,,17/07/2024,0,18KT,1,9.47 g.,
59680,,17/07/2024,0,14KT,1,5.76 g.,
59883,,17/07/2024,0,18KT,1,2.08 g.,
59869,,17/07/2024,0,18KT,1,1.66 g.,
59885,Yellow Rose,17/07/2024,0,14KT,1,1.09 g.,$100.00
59886,,17/07/2024,0,14KT,2,7.03 g.,
59792,,17/07/2024,0,14KT,1,3.89 g.,
59888,,17/07/2024,0,14KT,1,2.96 g.,
59887,,17/07/2024,0,14KT,1,2.36 g.,
59760,,17/07/2024,0,18KT,1,2.77 g.,
59887,Crown,17/07/2024,0,Platinum,1,0.58 g.,$80.84
59881,,17/07/2024,0,14KT,1,2.98 g.,
59897,,17/07/2024,0,18KT,1,4.63 g.,
59765,,17/07/2024,0,14KT,2,4.3 g.,
59895,,17/07/2024,0,14KT,1,3.7 g.,
59890,,17/07/2024,0,14KT,2,10.48 g.,
59899,,17/07/2024,0,18KT,1,2.2 g.,
59896,,17/07/2024,0,Platinum,1,7.31 g.,
59898,,17/07/2024,0,14KT,1,5.02 g.,
59891,,17/07/2024,0,14KT,1,3.69 g.,
59892,,17/07/2024,0,14KT,2,7.34 g.,
59777,,17/07/2024,0,14KT,1,2.46 g.,
59893,,17/07/2024,0,14KT,1,3.05 g.,
59875,Nurco,17/07/2024,0,14KT,1,5.4 g.,$199.26
59902,,17/07/2024,0,18KT,1,3.7 g.,
59912,,17/07/2024,0,14KT,1,1.66 g.,
59906,,17/07/2024,0,14KT,1,3.47 g.,
59892,,17/07/2024,0,14KT,1,5.48 g.,
59910,,17/07/2024,0,14KT,1,7.53 g.,
59905,,17/07/2024,0,14KT,1,3.06 g.,
59903,,17/07/2024,0,14KT,2,8.3 g.,
59907,,17/07/2024,0,14KT,2,5.6 g.,
59901,,17/07/2024,0,18KT,2,9.49 g.,
59913,,17/07/2024,0,14KT,1,2.4 g.,
59911,Crown,17/07/2024,0,14KT,1,0.0 g.,$32.04
59886,Alpha Casting,17/07/2024,0,14KT,1,5.48 g.,$164.40
59909,,17/07/2024,0,Platinum,1,3.31 g.,
59904,,17/07/2024,0,Platinum,1,4.86 g.,
59932,,17/07/2024,0,14KT,1,3.72 g.,
59927,,17/07/2024,0,14KT,1,3.4 g.,
59900,,17/07/2024,0,Platinum,1,6.43 g.,
59929,,17/07/2024,0,14KT,1,2.5 g.,
59933,,17/07/2024,0,14KT,1,4.57 g.,
59924,,17/07/2024,0,14KT,1,2.61 g.,
59916,,17/07/2024,0,14KT,2,5.05 g.,
59921,,17/07/2024,0,14KT,1,2.73 g.,
59920,,17/07/2024,0,14KT,1,2.99 g.,
59922,,17/07/2024,0,14KT,1,2.18 g.,
59889,,17/07/2024,0,Platinum,1,10.49 g.,
59928,,17/07/2024,0,14KT,1,5.05 g.,
59917,,17/07/2024,0,14KT,1,2.52 g.,
59925,,17/07/2024,0,18KT,1,3.38 g.,
59879,Junet,17/07/2024,0,14KT,1,13.2 g.,$441.28
58130,Ross Metals,17/07/2024,0,14KT,1,0.0 g.,$9.54
59918,Ross Metals,17/07/2024,0,14KT,1,0.0 g.,$79.91
59936,,17/07/2024,0,14KT,1,3.96 g.,
59658,,17/07/2024,0,14KT,2,5.77 g.,
59938,,17/07/2024,0,14KT,1,2.7 g.,
59937,,17/07/2024,0,14KT,1,3.31 g.,
59934,,17/07/2024,0,14KT,2,5.82 g.,
59935,,17/07/2024,0,14KT,1,3.54 g.,
59931,,17/07/2024,0,Platinum,1,4.41 g.,
59942,PrimeStyle,17/07/2024,0,,1,0.0 g.,$400.00
59923,Primestyle,17/07/2024,0,14KT,1,0.0 g.,$500.00
59940,Crown Findings,17/07/2024,0,14KT,1,0.0 g.,$34.40
59946,,17/07/2024,0,14KT,1,2.94 g.,
59943,,17/07/2024,0,14KT,2,6.35 g.,
59947,,17/07/2024,0,18KT,1,4.22 g.,
59941,,17/07/2024,0,18KT,1,3.4 g.,
59864,,17/07/2024,0,18KT,1,4.9 g.,
59950,,17/07/2024,0,14KT,1,3.42 g.,
59397,,17/07/2024,0,14KT,1,5.07 g.,
59951,,17/07/2024,0,14KT,1,3.99 g.,
59908,,17/07/2024,0,14KT,2,9.15 g.,
59794,,17/07/2024,0,14KT,1,4.23 g.,
59948,,17/07/2024,0,14KT,1,2.48 g.,
59952,,17/07/2024,0,14KT,1,3.69 g.,
59930,,17/07/2024,0,14KT,1,5.45 g.,
59857,,17/07/2024,0,14KT,1,4.01 g.,
59960,,17/07/2024,0,14KT,1,2.07 g.,
59969,,17/07/2024,0,14KT,1,3.8 g.,
59972,,17/07/2024,0,14KT,1,2.94 g.,
59958,,17/07/2024,0,14KT,2,5.9 g.,
59971,,17/07/2024,0,14KT,2,4.56 g.,
59957,,17/07/2024,0,14KT,1,3.33 g.,
59967,,17/07/2024,0,18KT,1,4.55 g.,
59956,,17/07/2024,0,14KT,2,6.26 g.,
59964,,17/07/2024,0,14KT,1,4.37 g.,
59965,,17/07/2024,0,14KT,1,1.75 g.,
59963,,17/07/2024,0,14KT,1,3.27 g.,
59966,,17/07/2024,0,18KT,1,1.93 g.,
59970,,17/07/2024,0,14KT,2,5.48 g.,
59961,,17/07/2024,0,14KT,1,2.49 g.,
59959,,17/07/2024,0,18KT,1,4.51 g.,
59962,Crown Findings,17/07/2024,0,Platinum,1,0.0 g.,$122.98
59945,H & I,17/07/2024,0,14KT,1,0.0 g.,$511.00
59980,Crown Findings,17/07/2024,0,14KT,1,0.0 g.,$30.44
59890,,17/07/2024,0,14KT,1,3.9 g.,
59846,,17/07/2024,0,14KT,1,4.12 g.,
59687,,17/07/2024,0,18KT,2,6.12 g.,
59979,,17/07/2024,0,14KT,1,2.89 g.,
59978,,17/07/2024,0,14KT,1,4.53 g.,
59977,,17/07/2024,0,14KT,1,2.25 g.,
59981,,17/07/2024,0,14KT,1,3.05 g.,
59986,,17/07/2024,0,14KT,1,1.65 g.,
59985,,17/07/2024,0,14KT,1,4.42 g.,
59975,,17/07/2024,0,14KT,1,3.55 g.,
59983,,17/07/2024,0,18KT,1,3.35 g.,
59974,,17/07/2024,0,14KT,1,3.16 g.,
59890,,17/07/2024,0,14KT,1,5.45 g.,
59976,,17/07/2024,0,14KT,1,2.78 g.,
59973,,17/07/2024,0,18KT,1,3.2 g.,
59953,Junet,17/07/2024,0,14KT,1,22.0 g.,$758.56
59926,Junet,17/07/2024,0,14KT,1,24.6 g.,$835.91
59918,Junet,17/07/2024,0,14KT,1,21.1 g.,$716.97
59988,,17/07/2024,0,14KT,1,2.19 g.,
59990,,17/07/2024,0,18KT,1,3.9 g.,
59968,,17/07/2024,0,14KT,1,2.79 g.,
59987,,17/07/2024,0,14KT,2,8.07 g.,
59944,,17/07/2024,0,Platinum,2,12.2 g.,
59444,,17/07/2024,0,14KT,1,4.1 g.,
59984,,17/07/2024,0,14KT,1,2.44 g.,
59656,PrimeStyle,17/07/2024,0,14KT,1,3.51 g.,$171.44
59714,PrimeStyle,17/07/2024,0,14KT,1,5.05 g.,$246.66
59741,H & I,17/07/2024,0,14KT,1,12.9 g.,$535.00
59768,H & I,17/07/2024,0,14KT,1,12.9 g.,$535.00
59791,H & I,17/07/2024,0,14KT,1,0.0 g.,$307.45
59801,H & I,17/07/2024,0,14KT,1,12.9 g.,$535.00
59991,,17/07/2024,0,14KT,1,2.98 g.,
59790,,17/07/2024,0,14KT,1,3.73 g.,
59992,,17/07/2024,0,14KT,1,3.78 g.,
59993,,17/07/2024,0,14KT,1,4.12 g.,
59969,,17/07/2024,0,14KT,1,3.84 g.,
59950,,17/07/2024,0,14KT,1,3.3 g.,
60005,Crown,17/07/2024,0,14KT,1,0.0 g.,$44.24
59996,,17/07/2024,0,14KT,1,1.76 g.,
60003,,17/07/2024,0,14KT,1,2.44 g.,
59995,,17/07/2024,0,Platinum,1,7.56 g.,
60001,,17/07/2024,0,Platinum,1,5.82 g.,
60002,,17/07/2024,0,Platinum,1,5.37 g.,
59999,,17/07/2024,0,14KT,1,2.4 g.,
59745,,17/07/2024,0,14KT,1,4.0 g.,
59996,CrownFindings,17/07/2024,0,14KT,1,0.0 g.,$32.31
60009,,17/07/2024,0,14KT,1,3.09 g.,
60008,,17/07/2024,0,14KT,1,1.01 g.,
60007,,17/07/2024,0,14KT,2,7.71 g.,
60000,,17/07/2024,0,Platinum,1,8.6 g.,
59609,,17/07/2024,0,14KT,1,3.64 g.,
59316,,17/07/2024,0,18KT,1,5.62 g.,
60004,,17/07/2024,0,14KT,2,8.38 g.,
59790,,17/07/2024,0,14KT,1,3.94 g.,
59994,,17/07/2024,0,Platinum,1,7.51 g.,
59954,Junet,17/07/2024,0,14KT,1,10.6 g.,$366.23
60010,,17/07/2024,0,14KT,1,2.68 g.,
60013,,17/07/2024,0,18KT,1,3.64 g.,
60011,,17/07/2024,0,14KT,1,3.12 g.,
60016,Crown,17/07/2024,0,14KT,1,0.0 g.,$44.20
60020,,17/07/2024,0,14KT,1,4.27 g.,
60019,,17/07/2024,0,14KT,1,3.25 g.,
60023,,17/07/2024,0,14KT,1,4.24 g.,
60022,,17/07/2024,0,14KT,2,6.56 g.,
60033,Crown,17/07/2024,0,Platinum,1,1.63 g.,$319.04
60018,Crown,17/07/2024,0,14KT,1,0.0 g.,$47.36
60031,,17/07/2024,0,14KT,1,2.67 g.,
60030,,17/07/2024,0,14KT,1,2.22 g.,
60027,,17/07/2024,0,14KT,1,4.26 g.,
60028,,17/07/2024,0,14KT,1,4.13 g.,
60032,,17/07/2024,0,14KT,1,2.02 g.,
60025,,17/07/2024,0,14KT,1,2.81 g.,
60014,,17/07/2024,0,Platinum,1,3.24 g.,
60024,,17/07/2024,0,14KT,1,2.64 g.,
59876,,17/07/2024,0,14KT,1,2.6 g.,
60021,,17/07/2024,0,18KT,1,3.34 g.,
60015,,17/07/2024,0,18KT,1,5.1 g.,
60044,,17/07/2024,0,14KT,1,3.05 g.,
60037,,17/07/2024,0,14KT,1,5.05 g.,
60035,,17/07/2024,0,18KT,1,10.99 g.,
60039,,17/07/2024,0,14KT,1,2.95 g.,
60038,,17/07/2024,0,14KT,1,5.19 g.,
60047,,17/07/2024,0,14KT,1,7.77 g.,
60040,,17/07/2024,0,14KT,1,3.18 g.,
60042,,17/07/2024,0,18KT,1,4.67 g.,
60054,,17/07/2024,0,14KT,1,2.39 g.,
60048,,17/07/2024,0,14KT,1,3.52 g.,
60025,,17/07/2024,0,14KT,1,3.01 g.,
60046,,17/07/2024,0,18KT,1,4.44 g.,
60043,,17/07/2024,0,14KT,1,1.84 g.,
60050,,17/07/2024,0,14KT,1,3.31 g.,
60053,,17/07/2024,0,14KT,1,3.41 g.,
60055,,17/07/2024,0,14KT,1,2.44 g.,
60051,,17/07/2024,0,18KT,1,1.13 g.,
60049,,17/07/2024,0,14KT,1,2.37 g.,
60052,,17/07/2024,0,14KT,1,4.71 g.,
60058,,17/07/2024,0,14KT,1,3.23 g.,
59742,,17/07/2024,0,14KT,1,4.1 g.,
60056,,17/07/2024,0,14KT,1,1.93 g.,
59866,,17/07/2024,0,14KT,1,3.81 g.,
60036,,17/07/2024,0,14KT,1,1.72 g.,
60059,,17/07/2024,0,14KT,2,9.36 g.,
60063,,17/07/2024,0,14KT,1,3.99 g.,
60065,,17/07/2024,0,14KT,1,2.41 g.,
60031,,17/07/2024,0,14KT,1,3.0 g.,
60062,,17/07/2024,0,14KT,1,4.15 g.,
60071,,17/07/2024,0,18KT,2,6.12 g.,
60057,,17/07/2024,0,14KT,1,2.51 g.,
60068,,17/07/2024,0,14KT,1,2.81 g.,
60067,,17/07/2024,0,14KT,1,3.9 g.,
60069,,17/07/2024,0,14KT,1,2.8 g.,
60072,,17/07/2024,0,14KT,1,2.38 g.,
60064,,17/07/2024,0,14KT,1,3.92 g.,
60073,,17/07/2024,0,14KT,1,3.39 g.,
60076,,17/07/2024,0,14KT,1,3.63 g.,
60079,Crown,17/07/2024,0,14KT,1,0.0 g.,$52.98
60090,Crown,17/07/2024,0,14KT,1,0.0 g.,$59.78
60031,unique,17/07/2024,0,14KT,1,5.2 g.,$220.01
60092,,17/07/2024,0,14KT,1,3.82 g.,
60093,,17/07/2024,0,14KT,2,9.46 g.,
60088,,17/07/2024,0,14KT,1,7.33 g.,
60076,,17/07/2024,0,14KT,1,3.98 g.,
60081,,17/07/2024,0,14KT,1,3.32 g.,
60089,,17/07/2024,0,14KT,1,4.06 g.,
60086,,17/07/2024,0,14KT,1,4.62 g.,
60075,,17/07/2024,0,14KT,2,5.52 g.,
60085,,17/07/2024,0,14KT,1,3.55 g.,
60082,,17/07/2024,0,14KT,1,2.91 g.,
60085,,17/07/2024,0,14KT,1,2.35 g.,
59937,,17/07/2024,0,14KT,1,5.53 g.,
59937,,17/07/2024,0,14KT,1,3.13 g.,
59677,Crown Findings,17/07/2024,0,14KT,1,0.0 g.,$30.75
60108,CrownFindings,17/07/2024,0,Platinum,1,1.19 g.,$236.51
60096,,17/07/2024,0,14KT,1,4.22 g.,
60078,,17/07/2024,0,18KT,2,8.06 g.,
60083,,17/07/2024,0,14KT,2,4.94 g.,
60102,,17/07/2024,0,14KT,1,1.91 g.,
60093,,17/07/2024,0,14KT,2,9.66 g.,
60099,,17/07/2024,0,14KT,1,3.68 g.,
60049,,17/07/2024,0,14KT,1,2.49 g.,
60084,,17/07/2024,0,18KT,1,2.85 g.,
60097,,17/07/2024,0,14KT,1,3.26 g.,
60095,,17/07/2024,0,Platinum,1,5.26 g.,
60100,,17/07/2024,0,14KT,1,3.88 g.,
60104,,17/07/2024,0,18KT,1,5.44 g.,
60111,,17/07/2024,0,18KT,1,4.13 g.,
60082,,17/07/2024,0,14KT,1,3.95 g.,
60103,,17/07/2024,0,14KT,1,3.82 g.,
59937,,17/07/2024,0,14KT,1,2.87 g.,
60112,,17/07/2024,0,14KT,1,3.96 g.,
60109,,17/07/2024,0,14KT,1,4.91 g.,
60113,,17/07/2024,0,14KT,1,3.03 g.,
60106,,17/07/2024,0,14KT,1,2.58 g.,
60117,,17/07/2024,0,14KT,1,5.59 g.,
60110,,17/07/2024,0,14KT,1,0.97 g.,
60119,,17/07/2024,0,14KT,1,1.98 g.,
60098,,17/07/2024,0,18KT,1,2.93 g.,
60121,,17/07/2024,0,14KT,1,10.84 g.,
60118,,17/07/2024,0,14KT,1,2.38 g.,
60115,,17/07/2024,0,14KT,1,3.89 g.,
60120,,17/07/2024,0,14KT,1,2.47 g.,
